0.14046808	0.053564593	-0.35391647	0.09424804	-0.1377987	0.15417017	0.2846947	-0.15543997	0.23981018	-0.26823702	0.12639432	0.11582888	-0.017886845	0.5763151	0.1805949	-0.08834585
0.1597717	0.43875638	-0.37888172	-0.20294167	-0.6599082	-0.2762318	0.38629678	-0.07428251	-0.43774295	-0.29610705	0.24833566	0.56864303	-0.07645811	0.6034479	0.61012006	0.048514385
0.252505	-0.080550626	-0.24469243	0.42630324	0.18941239	0.18548276	0.16281278	-0.57389027	0.33929577	-0.30281273	-0.12803562	-0.14337976	0.2866179	0.48434982	0.08151532	-0.038473226
0.2939609	0.083169006	-0.17277926	0.07113213	0.06817312	0.20795915	0.2903504	-0.22190647	0.29478148	-0.10989418	-0.1910422	-0.094229065	-0.025099605	0.34240863	-0.12627915	-0.22142074
0.009049595	-0.18939218	-0.21405354	-0.13757306	-0.002142353	0.2105777	0.07474746	0.24487393	0.23709087	-0.13034269	0.044606343	-0.10548327	-0.0017109017	0.41580674	-0.1429298	-0.026967065
0.3661709	-0.43138435	0.057243135	0.7888871	0.5445875	0.25189927	-0.24611504	-0.88017017	0.63919884	-0.25082183	-0.39831868	-0.45110455	0.58311856	0.07980776	-0.2789295	-0.052956283
0.27558017	0.23820342	-0.2079832	0.17938441	-0.17878675	-0.057691675	0.29208413	-0.30221707	-0.06682107	-0.21397656	0.07504901	0.22788638	0.017230766	0.38620692	0.19272664	-0.023377806
-0.03117822	-0.08742752	-0.13693549	0.11409361	-0.09980426	-0.043547	0.09607413	-0.17555009	0.16946399	-0.33602044	0.23413663	0.19989187	0.17235143	0.46035615	0.20348582	0.13112946
-0.20045832	-0.56256676	0.1378172	0.5646069	0.6494341	0.54619634	-0.5286742	-0.2958491	0.5994016	-0.1924198	0.01552444	-0.5571324	0.3382383	0.316496	-0.500831	0.08688144
0.32365152	0.12002705	-0.13330005	0.37701443	0.018450717	-0.072586924	0.23801103	-0.5569207	0.2036335	-0.16924833	-0.07189377	0.10229933	0.16728237	0.33376926	0.23035283	-0.07958552
0.121177465	0.30890518	0.48651928	0.5303384	-0.462131	-0.6132624	0.33282182	-0.58273906	-0.03094168	-0.6015992	0.12399785	0.5495517	0.45478007	0.49897084	0.4587557	0.39410654
-0.5600201	-0.5280289	0.18308768	0.006411025	-0.16119249	0.05177839	-0.35008836	0.17618538	0.38535216	-0.53322643	0.6142494	0.090063564	0.3389976	0.681509	0.101896025	0.47770733
-0.19289869	-0.38218558	-0.07624312	-0.3226355	0.27468446	0.47754556	-0.09760416	0.5608236	0.42132783	0.011600562	0.065962814	-0.37158895	-0.09843132	0.387659	-0.5229216	-0.10430771
0.34119952	0.30417627	-0.35901707	0.0067660213	-0.27262732	-0.014218657	0.31765115	-0.08902254	-0.21961445	-0.17813312	-0.0184504	0.30803576	-0.1837261	0.40850702	0.26166916	-0.19450511
0.24163695	0.4995258	-0.64831895	-0.68269694	-0.45917392	0.28523076	0.409283	0.5503159	-0.564087	0.39023146	-0.04303953	0.25601828	-0.5746245	0.23664173	0.1874429	-0.39465818
-0.11623421	0.20980538	-0.40069282	-0.5376811	-0.62448704	-0.20847352	0.19859865	0.36079633	-0.4819284	-0.21750095	0.4981776	0.6217561	-0.19739148	0.64002615	0.60311645	0.10235661
-0.1149619	-0.015958754	-0.43504143	-0.5553998	-0.35240108	0.25849757	0.100511104	0.66965795	-0.19632198	0.06309234	0.36822212	0.15451281	-0.29893705	0.42059314	0.12364733	-0.049866457
0.43141967	0.32788616	-0.5575328	-0.18262532	-0.04431919	0.3253508	0.43303457	0.05770386	-0.08212388	0.15671934	-0.22495022	-0.025208976	-0.3971054	0.09636412	0.069015905	-0.43564677
0.9834863	0.8074465	-0.25473976	0.9432155	0.41175818	0.09311885	0.8480637	-1.154147	0.38442925	0.11206477	-0.8922112	-0.2575678	0.11602537	-0.45821977	-0.20183277	-0.5603181
0.15958157	0.0043573645	0.0984256	0.037020244	-0.066363364	0.15305029	0.16473797	0.024673626	0.16291845	-0.26051584	-0.15235093	0.0036185952	0.013960817	0.3604083	-0.3375364	-0.03086836
0.09308161	0.0004951341	0.24975063	0.26282963	-0.041565508	0.021565933	0.18203911	-0.2934436	0.26365584	-0.35491326	-0.10375039	0.11200488	0.22652322	0.4653476	-0.13482939	0.071750395
0.00050359644	-0.26803488	-0.060236022	0.45958525	0.224753	0.07161777	-0.23358735	-0.45850483	0.2977864	-0.17833008	0.17536514	-0.15825894	0.25108364	0.23792881	0.124089375	0.1634766
-0.5625492	-0.10581025	-0.28958252	-0.35043016	-0.46560597	-0.14768443	-0.30285004	0.41949168	-0.38323048	-0.32786298	0.66170573	0.43744054	0.10554712	0.5806901	0.37768936	0.46031144
0.24243118	0.29494727	-0.08929073	0.3497148	-0.17179002	-0.28204432	0.21865302	-0.5674965	-0.09566397	-0.28286627	0.062009323	0.265909	0.16610952	0.36481532	0.51925546	0.12537627
0.1235537	0.08486123	-0.38660407	0.088870615	0.0066717127	0.07068725	0.15701199	-0.1718613	-0.02138646	-0.041195262	0.029361483	-0.0057421653	-0.023778507	0.2757782	0.27183536	-0.09741099
-0.32902068	-0.52373075	0.2374549	0.3397456	0.2937065	0.2144709	-0.44366375	-0.08636669	0.52855426	-0.40440053	0.34833434	-0.22459128	0.43196422	0.5478829	-0.25199965	0.3776081
-0.069989614	-0.30689543	-0.120928116	-0.12573181	0.28241116	0.61100674	-0.09242144	0.37673563	0.33803907	-0.035310958	-0.018348943	-0.37982032	-0.17233019	0.19412324	-0.49530238	-0.09283218
